,time,hv,v_lhc,v_pset,v_cbm,v_lpb,v_rib,a_lhc,a_pset,a_cbm,a_lpb,a_rib,a_mai,c_lhc,c_pset,c_cbm,c_lpb,c_rib,c_mai,c_hvi,c_atp,c_nadph,c_pre,c_lip,c_cpm,c_thy,u_lhc,u_pset,u_cbm,u_lpb,u_rib,mu,bm,slk_25,slk_26,rep
23,11.5,72.0,8.7974931823,1.4371347173,0.6117154901,0.051960557446,0.11244257721,0.13832316382,0.12378432903,0.19326994274,0.027906145925,0.21671641849,0.3,0.13832316382,0.12378432903,0.19326994274,0.027906145925,0.21671641849,0.3,65.458820381,7.3408067269,7.3408067269,3.9781403676,0.46210749285,0.1,0.36210749285,0.13832316382,0.12378432903,0.19326994274,0.027906145925,0.21671641849,0.11244257721,3.7059838194,0.0,0.0,6
24,12.0,71.0,8.8197408326,1.4392968523,0.61233802201,0.051977808987,0.1125369269,0.13812114473,0.12375221916,0.19337107317,0.027911479983,0.21684408296,0.3,0.13812114473,0.12375221916,0.19337107317,0.027911479983,0.21684408296,0.3,65.582419779,7.348333148,7.348333148,3.9793452556,0.46187336389,0.1,0.36187336389,0.13812114473,0.12375221916,0.19337107317,0.027911479983,0.21684408296,0.1125369269,3.9269470987,0.0,0.0,6
25,12.5,70.0,8.8416169185,1.4416420119,0.6130135107,0.051997916142,0.11262098008,0.1379725778,0.12373461126,0.19346592805,0.027915417083,0.21691146581,0.3,0.1379725778,0.12373461126,0.19346592805,0.027915417083,0.21691146581,0.3,65.706894945,7.3576743928,7.3576743928,3.9814483426,0.46170718906,0.1,0.36170718906,0.1379725778,0.12373461126,0.19346592805,0.027915417083,0.21691146581,0.11262098008,4.1612702665,0.0,0.0,6
26,13.0,69.0,8.8590915634,1.44365391,0.61357539871,0.05201502858,0.11269422527,0.13781769253,0.12374126006,0.19354088614,0.027919398843,0.21698076243,0.3,0.13781769253,0.12374126006,0.19354088614,0.027919398843,0.21698076243,0.3,65.801398745,7.3657590642,7.3657590642,3.9830447724,0.46155895259,0.1,0.36155895259,0.13781769253,0.12374126006,0.19354088614,0.027919398843,0.21698076243,0.11269422527,4.4097467642,0.0,0.0,6
27,13.5,68.0,8.8759543689,1.4450723001,0.61406437274,0.052026242949,0.11275612845,0.13771888643,0.1236861269,0.19364200599,0.027920524871,0.21703245582,0.3,0.13771888643,0.1236861269,0.19364200599,0.027920524871,0.21703245582,0.3,65.90224559,7.3699579685,7.3699579685,3.984546184,0.46140501332,0.1,0.36140501332,0.13771888643,0.1236861269,0.19364200599,0.027920524871,0.21703245582,0.11275612845,4.6732134947,0.0,0.0,6
28,14.0,67.0,8.8878189181,1.4463872945,0.61444469147,0.052037211618,0.11280613295,0.13761148129,0.12368623594,0.19369848876,0.027922942634,0.21708085138,0.3,0.13761148129,0.12368623594,0.19369848876,0.027922942634,0.21708085138,0.3,65.966551898,7.3749767084,7.3749767084,3.9856108453,0.46129771722,0.1,0.36129771722,0.13761148129,0.12368623594,0.19369848876,0.027922942634,0.21708085138,0.11280613295,4.9525526511,0.0,0.0,6
29,14.5,66.0,8.8972555703,1.4476235504,0.61475961814,0.052048270443,0.11284365659,0.13753897646,0.12370334781,0.19372561658,0.027925505744,0.21710655341,0.3,0.13753897646,0.12370334781,0.19372561658,0.027925505744,0.21710655341,0.3,66.017286617,7.3806889772,7.3806889772,3.9866458135,0.46124232427,0.1,0.36124232427,0.13753897646,0.12370334781,0.19372561658,0.027925505744,0.21710655341,0.11284365659,5.2486935366,0.0,0.0,6
30,15.0,65.0,8.9061292591,1.4483700593,0.61492803276,0.05205479851,0.11286809324,0.13753381155,0.12366648888,0.19373421396,0.027927853112,0.2171376325,0.3,0.13753381155,0.12366648888,0.19373421396,0.027927853112,0.2171376325,0.3,66.074999459,7.3842128687,7.3842128687,3.9870004719,0.46120030043,0.1,0.36120030043,0.13753381155,0.12366648888,0.19373421396,0.027927853112,0.2171376325,0.11286809324,5.5626143756,0.0,0.0,6
31,15.5,64.0,8.9093671784,1.4486262651,0.61507660076,0.05205684913,0.11287880364,0.13752142719,0.12365327925,0.19377784352,0.027926267728,0.21712118232,0.3,0.13752142719,0.12365327925,0.19377784352,0.027926267728,0.21712118232,0.3,66.095145173,7.3844657945,7.3844657945,3.9878252913,0.46117470644,0.1,0.36117470644,0.13752142719,0.12365327925,0.19377784352,0.027926267728,0.21712118232,0.11287880364,5.8953440683,0.0,0.0,6
32,16.0,63.0,8.9053368192,1.4483515801,0.61496776686,0.0520540199,0.11287513457,0.13748058922,0.12368404281,0.19375905984,0.027927279615,0.21714902851,0.3,0.13748058922,0.12368404281,0.19375905984,0.027927279615,0.21714902851,0.3,66.06402081,7.3832364974,7.3832364974,3.9870482911,0.46116463203,0.1,0.36116463203,0.13748058922,0.12368404281,0.19375905984,0.027927279615,0.21714902851,0.11287513457,6.2479639544,0.0,0.0,6
33,16.5,62.0,8.9007862732,1.4478717576,0.61488749908,0.052050070455,0.11285638317,0.13751945463,0.12368680586,0.19376296504,0.02792466463,0.21710610984,0.3,0.13751945463,0.12368680586,0.19376296504,0.02792466463,0.21710610984,0.3,66.038927584,7.3809228606,7.3809228606,3.9872006599,0.46120626049,0.1,0.36120626049,0.13751945463,0.12368680586,0.19376296504,0.02792466463,0.21710610984,0.11285638317,6.6216093981,0.0,0.0,6
34,17.0,61.0,8.8919766865,1.4470225314,0.61456604961,0.052043184503,0.11282183096,0.13758441912,0.12370205406,0.19369217484,0.027925075892,0.21709627608,0.3,0.13758441912,0.12370205406,0.19369217484,0.027925075892,0.21709627608,0.3,65.988595395,7.3785053363,7.3785053363,3.9859398691,0.46128647319,0.1,0.36128647319,0.13758441912,0.12370205406,0.19369217484,0.027925075892,0.21709627608,0.11282183096,7.0174713832,0.0,0.0,6
35,17.5,60.0,8.8789047444,1.4456007249,0.61417120351,0.052031094892,0.11277072024,0.13767963008,0.12370870529,0.1936404906,0.027922283926,0.2170488901,0.3,0.13767963008,0.12370870529,0.1936404906,0.027922283926,0.2170488901,0.3,65.915195038,7.3727428503,7.3727428503,3.9848055187,0.46138833537,0.1,0.36138833537,0.13767963008,0.12370870529,0.1936404906,0.027922283926,0.2170488901,0.11277072024,7.4367979116,0.0,0.0,6
36,18.0,59.0,8.860939235,1.4436543409,0.61362915858,0.052014389521,0.11270226325,0.13779957447,0.12372078917,0.1935704774,0.027918640991,0.21699051796,0.3,0.13779957447,0.12372078917,0.1935704774,0.027918640991,0.21699051796,0.3,65.813096204,7.3647605502,7.3647605502,3.9831720574,0.46152036365,0.1,0.36152036365,0.13779957447,0.12372078917,0.1935704774,0.027918640991,0.21699051796,0.11270226325,7.8808952788,0.0,0.0,6
37,18.5,58.0,8.839914901,1.4412722861,0.61295621026,0.051994119313,0.11261563534,0.13797720396,0.12371818281,0.19347855905,0.027914156872,0.2169118973,0.3,0.13797720396,0.12371818281,0.19347855905,0.027914156872,0.2169118973,0.3,65.698182964,7.3552493257,7.3552493257,3.981209663,0.46169538677,0.1,0.36169538677,0.13797720396,0.12371818281,0.19347855905,0.027914156872,0.2169118973,0.11261563534,8.3511291355,0.0,0.0,6
38,19.0,57.0,8.8138238745,1.4387115583,0.61211787073,0.051973256983,0.11250997202,0.13818582415,0.12375773562,0.19332038446,0.027911395271,0.2168246605,0.3,0.13818582415,0.12375773562,0.19332038446,0.027911395271,0.2168246605,0.3,65.550743494,7.3468482196,7.3468482196,3.9786219276,0.46194355977,0.1,0.36194355977,0.13818582415,0.12375773562,0.19332038446,0.027911395271,0.2168246605,0.11250997202,8.8489253047,0.0,0.0,6
39,19.5,56.0,8.7797800219,1.4355861653,0.61125277289,0.051947423424,0.11238437826,0.13838447669,0.12384545446,0.19319816811,0.027903733208,0.21666816754,0.3,0.13838447669,0.12384545446,0.19319816811,0.027903733208,0.21666816754,0.3,65.348885411,7.3349464149,7.3349464149,3.9767179223,0.46222993115,0.1,0.36222993115,0.13838447669,0.12384545446,0.19319816811,0.027903733208,0.21666816754,0.11238437826,9.3757703663,0.0,0.0,6
40,20.0,55.0,8.7461707998,1.4317321562,0.61006823391,0.051914748332,0.11223790734,0.13870997336,0.12383204622,0.19300439448,0.027898482412,0.21655510354,0.3,0.13870997336,0.12383204622,0.19300439448,0.027898482412,0.21655510354,0.3,65.16905756,7.3207345161,7.3207345161,3.9729498601,0.46254201957,0.1,0.36254201957,0.13870997336,0.12383204622,0.19300439448,0.027898482412,0.21655510354,0.11223790734,9.9332118202,0.0,0.0,6
41,20.5,54.0,8.7039823747,1.4272270313,0.60874500426,0.051876118099,0.1120695794,0.13902483175,0.12386722494,0.19280735519,0.027890769924,0.21640981819,0.3,0.13902483175,0.12386722494,0.19280735519,0.027890769924,0.21640981819,0.3,64.930692009,7.3033380823,7.3033380823,3.9689566889,0.46289205669,0.1,0.36289205669,0.13902483175,0.12386722494,0.19280735519,0.027890769924,0.21640981819,0.1120695794,10.522857953,0.0,0.0,6
42,21.0,53.0,8.6577924977,1.4221863396,0.60721325228,0.0518328536,0.11187836661,0.13940641942,0.12389006201,0.1925633223,0.02788324731,0.21625694896,0.3,0.13940641942,0.12389006201,0.1925633223,0.02788324731,0.21625694896,0.3,64.673863028,7.284456432,7.284456432,3.9641446822,0.46329648143,0.1,0.36329648143,0.13940641942,0.12389006201,0.1925633223,0.02788324731,0.21625694896,0.11187836661,11.146377189,0.0,0.0,6
43,21.5,52.0,8.6059188739,1.4172719989,0.60569226672,0.051792606986,0.11166319343,0.13983287386,0.12399594382,0.19229030174,0.027873694079,0.2160071865,0.3,0.13983287386,0.12399594382,0.19229030174,0.027873694079,0.2160071865,0.3,64.377944553,7.2681042634,7.2681042634,3.9604497483,0.46382881768,0.1,0.36382881768,0.13983287386,0.12399594382,0.19229030174,0.027873694079,0.2160071865,0.11166319343,11.805496933,0.0,0.0,6
44,22.0,51.0,8.5463429118,1.4105618654,0.60370762866,0.051733093792,0.11142293816,0.14027599137,0.12401883557,0.19200346792,0.027863235515,0.21583846961,0.3,0.14027599137,0.12401883557,0.19200346792,0.027863235515,0.21583846961,0.3,64.042298327,7.2413656476,7.2413656476,3.9538680632,0.46429482695,0.1,0.36429482695,0.14027599137,0.12401883557,0.19200346792,0.027863235515,0.21583846961,0.11142293816,12.502001821,0.0,0.0,6
45,22.5,50.0,8.4826678363,1.4042550525,0.6018486915,0.051679774307,0.11115642108,0.14079951446,0.12412886129,0.19170415417,0.027848845553,0.21551862453,0.3,0.14079951446,0.12412886129,0.19170415417,0.027848845553,0.21551862453,0.3,63.679747108,7.2187135319,7.2187135319,3.9495018988,0.46492837575,0.1,0.36492837575,0.14079951446,0.12412886129,0.19170415417,0.027848845553,0.21551862453,0.11115642108,13.237731235,0.0,0.0,6
46,23.0,49.0,8.4116855509,1.3963035155,0.59946346976,0.05160873272,0.11086242,0.14135557959,0.12416495226,0.19134617828,0.027836020765,0.2152972691,0.3,0.14135557959,0.12416495226,0.19134617828,0.027836020765,0.2152972691,0.3,63.280073045,7.1876479488,7.1876479488,3.9417533647,0.46552053185,0.1,0.36552053185,0.14135557959,0.12416495226,0.19134617828,0.027836020765,0.2152972691,0.11086242,14.014576148,0.0,0.0,6
47,23.5,48.0,8.3349294767,1.3880883177,0.59698497478,0.05153598617,0.11053964152,0.14197451361,0.12424724595,0.19095667279,0.02782092132,0.21500064632,0.3,0.14197451361,0.12424724595,0.19095667279,0.02782092132,0.21500064632,0.3,62.844795438,7.1567388141,7.1567388141,3.9344197351,0.46622175957,0.1,0.36622175957,0.14197451361,0.12424724595,0.19095667279,0.02782092132,0.21500064632,0.11053964152,14.834474918,0.0,0.0,6
48,24.0,47.0,8.2522221498,1.3792724893,0.59428651205,0.051457505796,0.11018673963,0.14265855769,0.12434415033,0.1905189936,0.027804845322,0.21467345305,0.3,0.14265855769,0.12434415033,0.1905189936,0.027804845322,0.21467345305,0.3,62.375469894,7.124141978,7.124141978,3.9264458507,0.46700270802,0.1,0.36700270802,0.14265855769,0.12434415033,0.1905189936,0.027804845322,0.21467345305,0.11018673963,15.699408221,0.0,0.0,6
49,24.5,46.0,8.1605248946,1.3692376906,0.5912504807,0.051365813986,0.10980230305,0.14335965796,0.12444304344,0.19005468481,0.027786903584,0.2143557102,0.3,0.14335965796,0.12444304344,0.19005468481,0.027786903584,0.2143557102,0.3,61.850134428,7.0853451008,7.0853451008,3.9168792615,0.4678027014,0.1,0.3678027014,0.14335965796,0.12444304344,0.19005468481,0.027786903584,0.2143557102,0.10980230305,16.611392815,0.0,0.0,6
50,25.0,45.0,8.0660134646,1.3588167921,0.58807564877,0.051270614068,0.10938485478,0.14419088197,0.12452678622,0.18955150457,0.027766491434,0.2139643358,0.3,0.14419088197,0.12452678622,0.18955150457,0.027766491434,0.2139643358,0.3,61.317416254,7.0461413046,7.0461413046,3.9074895769,0.46871766819,0.1,0.36871766819,0.14419088197,0.12452678622,0.18955150457,0.027766491434,0.2139643358,0.10938485478,17.572474078,0.0,0.0,6
51,25.5,44.0,7.9627163113,1.3476075507,0.5846087178,0.051166934636,0.10893284199,0.14505201975,0.12465880114,0.1889893512,0.027745219933,0.21355460797,0.3,0.14505201975,0.12465880114,0.1889893512,0.027745219933,0.21355460797,0.3,60.726486519,7.0043048441,7.0043048441,3.8969784815,0.46971082089,0.1,0.36971082089,0.14505201975,0.12465880114,0.1889893512,0.027745219933,0.21355460797,0.10893284199,18.584717103,0.0,0.0,6
52,26.0,43.0,7.8532837896,1.3354126978,0.58093853946,0.051052137374,0.10844463815,0.14599500385,0.12477181548,0.18843193203,0.027718689794,0.21308255885,0.3,0.14599500385,0.12477181548,0.18843193203,0.027718689794,0.21308255885,0.3,60.103212137,6.9572287873,6.9572287873,3.8862388324,0.47076681933,0.1,0.37076681933,0.14599500385,0.12477181548,0.18843193203,0.027718689794,0.21308255885,0.10844463815,19.650196318,0.0,0.0,6
53,26.5,42.0,7.7366931134,1.3223174602,0.576821132,0.050926928226,0.10791853252,0.14700590155,0.124895699,0.18775950015,0.027694636395,0.21264426291,0.3,0.14700590155,0.124895699,0.18775950015,0.027694636395,0.21264426291,0.3,59.437202335,6.9079546468,6.9079546468,3.8730666687,0.47190160055,0.1,0.37190160055,0.14700590155,0.124895699,0.18775950015,0.027694636395,0.21264426291,0.10791853252,20.770983339,0.0,0.0,6
54,27.0,41.0,7.6125977822,1.3083050706,0.57251458805,0.050790746404,0.10735273732,0.14808222226,0.12503795775,0.18709008061,0.027664612643,0.21212512673,0.3,0.14808222226,0.12503795775,0.18709008061,0.027664612643,0.21212512673,0.3,58.725029926,6.8539517572,6.8539517572,3.8599025483,0.47312018001,0.1,0.37312018001,0.14808222226,0.12503795775,0.18709008061,0.027664612643,0.21212512673,0.10735273732,21.949133098,0.0,0.0,6
55,27.5,40.0,7.4809262437,1.2932638054,0.56781474249,0.050641785095,0.10674536336,0.14922613583,0.12519058355,0.18634587098,0.027633745408,0.21160366423,0.3,0.14922613583,0.12519058355,0.18634587098,0.027633745408,0.21160366423,0.3,57.966568696,6.7960709491,6.7960709491,3.8449219817,0.47441671938,0.1,0.37441671938,0.14922613583,0.12519058355,0.18634587098,0.027633745408,0.21160366423,0.10674536336,23.186667735,0.0,0.0,6
56,28.0,39.0,7.3430434953,1.2774834606,0.56288885801,0.050483183243,0.1060944283,0.150468807,0.12536375135,0.18556587894,0.02759841071,0.211003152,0.3,0.150468807,0.12536375135,0.18556587894,0.02759841071,0.211003152,0.3,57.171334369,6.7354583467,6.7354583467,3.8297133318,0.47583255834,0.1,0.37583255834,0.150468807,0.12536375135,0.18556587894,0.02759841071,0.211003152,0.1060944283,24.485558394,0.0,0.0,6
57,28.5,38.0,7.1982592288,1.2605463035,0.55759867658,0.050309167885,0.10539784299,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.3,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.3,56.336190159,6.6694688146,6.6694688146,3.8130919408,0.47732635181,0.1,0.37732635181,0.15180092936,0.12552542245,0.1847416255,0.027559442284,0.2103725804,0.10539784299,25.847704547,0.0,0.0,6
58,29.0,37.0,7.045986345,1.2427091928,0.55192366599,0.050122346212,0.10465340781,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.3,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.3,55.452347646,6.6006978774,6.6006978774,3.7948875271,0.47893658946,0.1,0.37893658946,0.15321361805,0.12572297141,0.18382996652,0.027518855447,0.20971458857,0.10465340781,27.274910725,0.0,0.0,6
59,29.5,36.0,6.8868119866,1.2237416686,0.54586904308,0.049919051824,0.1038588016,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.3,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.3,54.526628755,6.5268673921,6.5268673921,3.7752331396,0.48064344142,0.1,0.38064344142,0.15472234537,0.12592109605,0.18286474013,0.027474199536,0.20901761892,0.1038588016,28.768860407,0.0,0.0,6
60,30.0,35.0,6.721181759,1.2037214639,0.53947703323,0.04969944571,0.10301157424,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.3,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.3,53.561556901,6.4482504571,6.4482504571,3.75458793,0.48246467523,0.1,0.38246467523,0.15634045517,0.12612422006,0.18185663861,0.027423988098,0.20825469806,0.10301157424,30.331086913,0.0,0.0,6
61,30.5,34.0,6.5464048737,1.1826170417,0.53260193854,0.049462176511,0.10210913331,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.3,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.3,52.529951611,6.3658860093,6.3658860093,3.7316018299,0.48440501752,0.1,0.38440501752,0.15800653304,0.12639848448,0.18074148226,0.02737211957,0.20748138065,0.10210913331,31.962941016,0.0,0.0,6
62,31.0,33.0,6.368550965,1.1604106857,0.52539778198,0.04920594037,0.10114874097,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.3,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.3,51.489917023,6.2780109533,6.2780109533,3.7078375575,0.48647111076,0.1,0.38647111076,0.15986809662,0.12660301415,0.17959735988,0.027312485967,0.20661904339,0.10114874097,33.665555281,0.0,0.0,6
63,31.5,32.0,6.1811951257,1.1370597764,0.51766638931,0.048928946894,0.10012750016,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.3,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.3,50.377122577,6.1860466513,6.1860466513,3.6814056243,0.48866641845,0.1,0.38866641845,0.16176916654,0.12689725191,0.17833559248,0.027250647922,0.20574734115,0.10012750016,35.439804812,0.0,0.0,6
64,32.0,31.0,5.9895481033,1.1125468579,0.50957566091,0.048629570253,0.099042307525,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.3,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.3,49.241595507,6.0880164453,6.0880164453,3.6540322231,0.49099795298,0.1,0.39099795298,0.16384275377,0.12715519921,0.17704381982,0.027179679618,0.20477854758,0.099042307525,37.286263605,0.0,0.0,6
65,32.5,30.0,5.7802629145,1.0865908762,0.50060477924,0.048302218819,0.097889790485,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.3,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.3,47.948534916,5.9861819528,5.9861819528,3.6205284341,0.49343469408,0.1,0.39343469408,0.16571342897,0.12772126512,0.17550539555,0.027114781488,0.20394512888,0.097889790485,39.205155851,0.0,0.0,6
66,33.0,29.0,5.5855923343,1.0598695773,0.4918348378,0.047954800508,0.096666840209,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.3,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.3,46.817737574,5.8762108936,5.8762108936,3.5918542112,0.49608325258,0.1,0.39608325258,0.16830146564,0.12778178694,0.17416728523,0.027021525283,0.2027279369,0.096666840209,41.196314633,0.0,0.0,6
67,33.5,28.0,5.3783523711,1.0316513987,0.48204161841,0.047574768728,0.095369379004,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.3,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.3,45.577532514,5.7629585727,5.7629585727,3.5556220898,0.49884742067,0.1,0.39884742067,0.17083575322,0.12801166746,0.17252166832,0.0269369031,0.2016940079,0.095369379004,43.259111955,0.0,0.0,6
68,34.0,27.0,5.1600957933,1.0024430283,0.47210354036,0.047167283082,0.093993580153,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.3,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.3,44.233369536,5.6422947941,5.6422947941,3.5209072426,0.50181387926,0.1,0.40181387926,0.17333176238,0.12848211688,0.1709473186,0.026831293441,0.2004075087,0.093993580153,45.392409495,0.0,0.0,6
69,34.5,26.0,4.937760521,0.97185091399,0.46139221448,0.04672387116,0.09253523017,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.3,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.3,42.858375127,5.516371425,5.516371425,3.4811942712,0.50493062021,0.1,0.40493062021,0.17599778273,0.12893283748,0.1691835079,0.026723363313,0.19916250858,0.09253523017,47.594493186,0.0,0.0,6
